Date,Time,Measurement,Presence
27/12/2018,16:06:46,17.27551222,Yes
27/12/2018,16:08:23,23.077631,Yes
27/12/2018,16:08:40,25.87442398,Yes
27/12/2018,16:09:52,20.87781429,Yes
27/12/2018,16:10:00,19.09915209,Yes
27/12/2018,16:10:08,18.9437747,Yes
27/12/2018,16:12:54,24.33291674,Yes
27/12/2018,16:14:57,19.75746155,Yes
27/12/2018,16:16:26,18.8865304,Yes
27/12/2018,16:20:20,15.15747309,Yes
27/12/2018,16:20:34,20.29719353,Yes
27/12/2018,16:21:06,20.35443783,Yes
27/12/2018,16:21:26,13.44832182,Yes
27/12/2018,16:27:01,29.93468046,Yes
27/12/2018,16:30:57,19.78199482,Yes
27/12/2018,16:33:24,27.08882093,Yes
27/12/2018,16:37:08,24.18162823,Yes
27/12/2018,16:37:10,21.90412283,Yes
27/12/2018,16:38:32,23.43336344,Yes
27/12/2018,16:39:41,18.71888638,Yes
27/12/2018,16:40:48,14.59729671,Yes
27/12/2018,16:44:12,19.40581799,Yes
27/12/2018,16:44:25,19.20955181,Yes
27/12/2018,16:46:42,19.74519491,Yes
27/12/2018,16:52:43,28.47495079,Yes
27/12/2018,16:53:04,15.10431767,Yes
27/12/2018,17:01:57,19.70430613,Yes
27/12/2018,17:17:57,19.73292828,Yes
27/12/2018,17:24:56,22.04723358,Yes
27/12/2018,17:33:57,23.78909588,Yes
27/12/2018,17:39:04,20.92279196,Yes
27/12/2018,17:39:48,21.94910049,Yes
27/12/2018,17:40:09,29.32543755,Yes
27/12/2018,17:40:45,23.92811775,Yes
27/12/2018,17:41:29,26.49593353,Yes
27/12/2018,17:42:02,29.15370464,Yes
27/12/2018,17:42:13,24.56189394,Yes
27/12/2018,17:49:57,19.74519491,Yes
27/12/2018,18:05:57,20.41577101,Yes
27/12/2018,18:09:56,16.49862528,Yes
27/12/2018,18:21:42,23.89540672,Yes
27/12/2018,18:25:15,14.53596354,Yes
27/12/2018,18:27:46,24.61504936,Yes
27/12/2018,18:27:57,25.71086884,Yes
27/12/2018,18:28:15,29.77112532,Yes
27/12/2018,18:29:13,19.46306229,Yes
27/12/2018,18:29:20,20.7224369,Yes
27/12/2018,18:29:57,21.03728056,Yes
27/12/2018,18:30:48,19.72475052,Yes
27/12/2018,18:31:54,27.76348591,Yes
27/12/2018,18:31:58,11.4815712,Yes
27/12/2018,18:36:57,27.29326487,Yes
27/12/2018,18:39:21,22.85683155,Yes
27/12/2018,18:39:24,22.21078873,Yes
27/12/2018,18:39:29,26.68811083,Yes
27/12/2018,18:50:51,13.35018873,Yes
27/12/2018,18:51:38,16.76849127,Yes
27/12/2018,18:51:51,11.92725897,Yes
27/12/2018,18:52:32,28.58943939,Yes
27/12/2018,18:52:57,19.66341734,Yes
27/12/2018,18:55:41,14.97347355,Yes
27/12/2018,18:55:43,17.35320091,Yes
27/12/2018,19:00:25,23.82180691,Yes
27/12/2018,19:03:10,27.73077488,Yes
27/12/2018,19:04:25,29.3908596,Yes
27/12/2018,19:04:28,23.65007401,Yes
27/12/2018,19:04:30,16.05293751,Yes
27/12/2018,19:04:32,12.67552376,Yes
27/12/2018,19:04:34,12.65916824,Yes
27/12/2018,19:04:38,9.338998795,Yes
27/12/2018,19:04:40,10.25899649,Yes
27/12/2018,19:04:53,11.69419289,Yes
27/12/2018,19:04:59,24.73362684,Yes
27/12/2018,19:05:24,18.69026423,Yes
27/12/2018,19:08:52,14.22929764,Yes
27/12/2018,19:08:57,19.75337267,Yes
27/12/2018,19:10:00,12.59374619,Yes
27/12/2018,19:10:25,6.439983845,Yes
27/12/2018,19:10:32,12.60192394,Yes
27/12/2018,19:11:35,16.27782583,Yes
27/12/2018,19:11:59,25.55549145,Yes
27/12/2018,19:12:24,17.48813391,Yes
27/12/2018,19:13:07,22.9631424,Yes
27/12/2018,19:13:42,13.65276575,Yes
27/12/2018,19:13:48,11.84957027,Yes
27/12/2018,19:13:52,17.6435113,Yes
27/12/2018,19:14:01,16.88297987,Yes
27/12/2018,19:14:12,9.915530682,Yes
27/12/2018,19:14:51,23.49469662,Yes
27/12/2018,19:15:19,13.374722,Yes
27/12/2018,19:16:01,16.54769182,Yes
27/12/2018,19:16:11,16.51906967,Yes
27/12/2018,19:22:25,25.24064779,Yes
27/12/2018,19:22:29,17.46360064,Yes
27/12/2018,19:22:57,22.66874313,Yes
27/12/2018,19:23:33,29.89379168,Yes
27/12/2018,19:24:57,20.73879242,Yes
27/12/2018,19:40:57,23.87087345,Yes
27/12/2018,19:47:10,25.46553612,Yes
27/12/2018,19:47:29,25.42464733,Yes
27/12/2018,19:47:32,29.02694941,Yes
27/12/2018,19:47:35,24.42287207,Yes
27/12/2018,19:56:42,19.67977285,Yes
27/12/2018,20:11:57,23.73594046,Yes
27/12/2018,20:27:57,27.15015411,Yes
27/12/2018,20:43:57,22.45203257,Yes
27/12/2018,20:59:57,15.7871604,Yes
27/12/2018,21:15:57,19.4221735,Yes
27/12/2018,21:17:09,25.52278042,Yes
27/12/2018,21:17:12,23.17576408,Yes
27/12/2018,21:17:20,10.65152884,Yes
27/12/2018,21:21:54,13.9103651,Yes
27/12/2018,21:22:04,21.2008357,Yes
27/12/2018,21:22:22,13.13347816,Yes
27/12/2018,21:23:45,13.2029891,Yes
27/12/2018,21:23:56,29.55032587,Yes
27/12/2018,21:24:16,28.53219509,Yes
27/12/2018,21:24:31,12.31979132,Yes
27/12/2018,21:24:57,29.88561392,Yes
27/12/2018,21:24:59,29.23139334,Yes
27/12/2018,21:25:03,25.67406893,Yes
27/12/2018,21:31:42,24.14482832,Yes
27/12/2018,21:46:57,19.64297295,Yes
27/12/2018,21:55:29,23.83407354,Yes
27/12/2018,22:02:57,19.68795061,Yes
27/12/2018,22:06:34,15.67267179,Yes
27/12/2018,22:18:57,23.66234064,Yes
27/12/2018,22:31:51,21.4502573,Yes
27/12/2018,22:31:55,24.52918291,Yes
27/12/2018,22:32:04,29.93876934,Yes
27/12/2018,22:32:13,28.62215042,Yes
27/12/2018,22:32:30,14.03712034,Yes
27/12/2018,22:32:34,29.93059158,Yes
27/12/2018,22:32:37,21.33167982,Yes
27/12/2018,22:34:57,23.81362915,Yes
27/12/2018,22:50:57,19.79835033,Yes
27/12/2018,22:55:42,26.58179998,Yes
27/12/2018,23:06:42,19.708395,Yes
27/12/2018,23:14:26,18.32226515,Yes
27/12/2018,23:21:42,29.93468046,Yes
27/12/2018,23:21:45,29.08828259,Yes
27/12/2018,23:21:57,19.74519491,Yes
27/12/2018,23:22:07,29.08010483,Yes
27/12/2018,23:22:10,29.77930307,Yes
27/12/2018,23:37:57,19.72066164,Yes
27/12/2018,23:53:57,23.78091812,Yes
27/12/2018,23:54:00,11.78414822,Yes
27/12/2018,23:58:06,16.6867137,Yes
27/12/2018,23:58:09,28.74890566,Yes
27/12/2018,23:58:11,22.37025499,Yes
27/12/2018,23:58:14,29.43992615,Yes
27/12/2018,23:58:17,25.66998005,Yes
27/12/2018,23:58:42,29.15779352,Yes
27/12/2018,23:58:50,28.09468508,Yes
27/12/2018,23:58:52,15.14520645,Yes
28/12/2018,00:04:55,18.95604134,Yes
28/12/2018,00:04:58,23.66234064,Yes
28/12/2018,00:05:00,12.28708029,Yes
28/12/2018,00:06:42,28.78570557,Yes
28/12/2018,00:06:45,26.45095587,Yes
28/12/2018,00:06:47,26.41415596,Yes
28/12/2018,00:06:50,29.7752142,Yes
28/12/2018,00:06:52,21.26216888,Yes
28/12/2018,00:09:57,21.02501392,Yes
28/12/2018,00:10:47,27.48135328,Yes
28/12/2018,00:11:12,20.41168213,Yes
28/12/2018,00:11:15,29.45628166,Yes
28/12/2018,00:11:18,29.51761484,Yes
28/12/2018,00:11:20,19.78199482,Yes
28/12/2018,00:11:22,17.02609062,Yes
28/12/2018,00:11:25,23.94447327,Yes
28/12/2018,00:11:27,20.10910511,Yes
28/12/2018,00:11:31,18.51444244,Yes
28/12/2018,00:25:08,23.06127548,Yes
28/12/2018,00:25:57,23.71549606,Yes
28/12/2018,00:41:42,19.74928379,Yes
28/12/2018,00:56:57,19.66750622,Yes
28/12/2018,10:39:08,28.62215042,Yes
28/12/2018,10:39:15,20.67337036,Yes
28/12/2018,10:39:59,19.28724051,Yes
28/12/2018,10:41:06,16.94431305,Yes
28/12/2018,10:42:57,20.13772726,Yes
28/12/2018,10:48:33,19.48759556,Yes
28/12/2018,10:52:26,16.7807579,Yes
28/12/2018,10:53:30,18.33862066,Yes
28/12/2018,10:55:44,29.29272652,Yes
28/12/2018,10:55:58,19.00510788,Yes
28/12/2018,10:58:42,17.96653271,Yes
28/12/2018,10:58:57,14.55640793,Yes
28/12/2018,10:59:26,22.81185389,Yes
28/12/2018,11:03:41,23.58056307,Yes
28/12/2018,11:05:04,13.7958765,Yes
28/12/2018,11:06:14,21.01683617,Yes
28/12/2018,11:12:18,15.73809385,Yes
28/12/2018,11:13:38,20.60385942,Yes
28/12/2018,11:13:47,15.39871693,Yes
28/12/2018,11:14:57,19.68386173,Yes
28/12/2018,11:18:53,29.11690474,Yes
28/12/2018,11:19:32,17.21826792,Yes
28/12/2018,11:26:37,20.39123774,Yes
28/12/2018,11:27:13,21.95727825,Yes
28/12/2018,11:29:10,18.15053225,Yes
28/12/2018,11:29:22,10.57792902,Yes
28/12/2018,11:30:40,29.87743616,Yes
28/12/2018,11:30:57,14.49098587,Yes
28/12/2018,11:32:31,25.43282509,Yes
28/12/2018,11:42:01,17.36137867,Yes
28/12/2018,11:43:12,28.86748314,Yes
28/12/2018,11:43:14,27.91068554,Yes
28/12/2018,11:43:22,7.441759109,Yes
28/12/2018,11:45:25,9.690642357,Yes
28/12/2018,11:46:41,28.17237377,Yes
28/12/2018,11:49:45,24.76224899,Yes
28/12/2018,11:50:37,24.94624853,Yes
28/12/2018,11:50:44,18.31408739,Yes
28/12/2018,11:50:48,22.92225361,Yes
28/12/2018,11:51:08,4.456877708,Yes
28/12/2018,11:51:21,8.288156986,Yes
28/12/2018,11:51:57,28.72846127,Yes
28/12/2018,11:52:57,29.00650501,Yes
28/12/2018,11:52:59,18.15462112,Yes
28/12/2018,11:53:01,29.33770418,Yes
28/12/2018,11:53:12,17.58626699,Yes
28/12/2018,11:53:35,8.447623253,Yes
28/12/2018,11:53:57,29.79974747,Yes
28/12/2018,11:53:59,27.95157433,Yes
28/12/2018,11:55:27,29.21503782,Yes
28/12/2018,11:58:52,26.3691783,Yes
28/12/2018,11:59:02,13.77134323,Yes
28/12/2018,12:01:58,16.11427069,Yes
28/12/2018,12:06:11,19.0787077,Yes
28/12/2018,12:17:58,15.46413898,Yes
28/12/2018,12:24:17,19.31177378,Yes
28/12/2018,12:25:59,26.61859989,Yes
28/12/2018,12:33:58,19.58981752,Yes
28/12/2018,12:44:22,26.43460035,Yes
28/12/2018,12:44:32,24.47193861,Yes
28/12/2018,12:44:54,10.32032967,Yes
28/12/2018,12:45:05,23.01629782,Yes
28/12/2018,12:45:07,29.52170372,Yes
28/12/2018,12:45:36,12.68779039,Yes
28/12/2018,12:46:34,14.83445168,Yes
28/12/2018,12:46:36,23.6705184,Yes
28/12/2018,12:46:49,14.95711803,Yes
28/12/2018,12:47:00,21.25399113,Yes
28/12/2018,12:47:01,11.4815712,Yes
28/12/2018,12:47:11,16.90751314,Yes
28/12/2018,12:49:13,19.5366621,Yes
28/12/2018,12:49:58,19.74110603,Yes
28/12/2018,12:51:11,28.8184166,Yes
28/12/2018,12:52:20,16.63764715,Yes
28/12/2018,12:52:22,18.51444244,Yes
28/12/2018,12:52:24,17.59853363,Yes
28/12/2018,13:01:18,16.83391333,Yes
28/12/2018,13:02:25,29.72205877,Yes
28/12/2018,13:02:36,10.44299603,Yes
28/12/2018,13:02:56,22.16172218,Yes
28/12/2018,13:03:14,13.59143257,Yes
28/12/2018,13:05:58,19.49577332,Yes
28/12/2018,13:08:31,19.77790594,Yes
28/12/2018,13:08:34,18.88244152,Yes
28/12/2018,13:08:55,25.36740303,Yes
28/12/2018,13:09:12,27.53859758,Yes
28/12/2018,13:10:36,26.34055614,Yes
28/12/2018,13:15:49,17.9869771,Yes
28/12/2018,13:16:30,26.77806616,Yes
28/12/2018,13:17:10,20.24812698,Yes
28/12/2018,13:21:41,13.21934462,Yes
28/12/2018,13:24:43,22.48065472,Yes
28/12/2018,13:36:58,19.74110603,Yes
28/12/2018,13:47:51,17.95017719,Yes
28/12/2018,13:51:58,8.549845219,Yes
28/12/2018,13:52:00,7.298648357,Yes
28/12/2018,13:52:02,10.10770798,Yes
28/12/2018,13:52:04,14.5236969,Yes
28/12/2018,13:52:58,19.67977285,Yes
28/12/2018,13:54:47,27.50997543,Yes
28/12/2018,13:54:51,23.20438623,Yes
28/12/2018,13:59:59,28.91654968,Yes
28/12/2018,14:02:26,23.81362915,Yes
28/12/2018,14:08:58,15.61133862,Yes
28/12/2018,14:24:58,29.76294756,Yes
28/12/2018,14:33:09,10.91321707,Yes
28/12/2018,14:34:07,29.7547698,Yes
28/12/2018,14:34:46,9.62113142,Yes
28/12/2018,14:35:06,14.89987373,Yes
28/12/2018,14:38:20,19.15639639,Yes
28/12/2018,14:40:58,19.72475052,Yes
28/12/2018,14:41:38,29.79565859,Yes
28/12/2018,14:44:21,29.80792522,Yes
28/12/2018,14:44:44,14.55231905,Yes
28/12/2018,14:44:58,13.9308095,Yes
28/12/2018,14:45:23,25.20793676,Yes
28/12/2018,14:45:37,28.93699408,Yes
28/12/2018,14:45:59,14.79356289,Yes
28/12/2018,14:46:13,19.79426146,Yes
28/12/2018,14:46:35,29.74250317,Yes
28/12/2018,14:50:35,12.58556843,Yes
28/12/2018,14:51:23,19.10732985,Yes
28/12/2018,14:51:39,13.8531208,Yes
28/12/2018,14:52:13,17.38591194,Yes
28/12/2018,14:52:20,12.82681227,Yes
28/12/2018,14:52:34,28.54037285,Yes
28/12/2018,14:53:17,16.98111296,Yes
28/12/2018,14:53:36,22.25167751,Yes
28/12/2018,14:54:07,19.2299962,Yes
28/12/2018,14:54:41,22.03496695,Yes
28/12/2018,14:56:41,25.94393492,Yes
28/12/2018,15:02:02,17.97471046,Yes
28/12/2018,15:10:41,14.16796446,Yes
28/12/2018,15:11:13,12.45472431,Yes
28/12/2018,15:11:33,29.95512486,Yes
28/12/2018,15:11:38,10.08726358,Yes
28/12/2018,15:11:58,19.63479519,Yes
28/12/2018,15:13:42,16.89933538,Yes
28/12/2018,15:13:59,22.31301069,Yes
28/12/2018,15:14:16,16.69898033,Yes
28/12/2018,15:14:23,29.04330492,Yes
28/12/2018,15:14:31,25.93984604,Yes
28/12/2018,15:14:37,27.87797451,Yes
28/12/2018,15:14:47,28.92063856,Yes
28/12/2018,15:14:58,15.8239603,Yes
28/12/2018,15:15:04,26.43868923,Yes
28/12/2018,15:15:47,29.90196943,Yes
28/12/2018,15:16:48,26.89664364,Yes
28/12/2018,15:16:58,25.96846819,Yes
28/12/2018,15:17:01,29.69343662,Yes
28/12/2018,15:17:58,28.8552165,Yes
28/12/2018,15:18:00,20.0723052,Yes
28/12/2018,15:18:03,18.13826561,Yes
28/12/2018,15:18:06,16.38413668,Yes
28/12/2018,15:18:09,20.0150609,Yes
28/12/2018,15:19:50,11.98041439,Yes
28/12/2018,15:20:22,21.60154581,Yes
28/12/2018,15:21:34,27.86570787,Yes
28/12/2018,15:21:40,22.13310003,Yes
28/12/2018,15:22:01,15.06342888,Yes
28/12/2018,15:22:33,25.53095818,Yes
28/12/2018,15:22:43,26.884377,Yes
28/12/2018,15:22:53,9.662020206,Yes
28/12/2018,15:22:57,16.38413668,Yes
28/12/2018,15:23:00,15.36191702,Yes
28/12/2018,15:23:20,23.28616381,Yes
28/12/2018,15:23:23,27.93930769,Yes
28/12/2018,15:23:25,15.12885094,Yes
28/12/2018,15:23:35,25.58002472,Yes
28/12/2018,15:23:39,24.29202795,Yes
28/12/2018,15:23:48,27.96792984,Yes
28/12/2018,15:24:12,22.91816473,Yes
28/12/2018,15:24:22,29.47672606,Yes
28/12/2018,15:24:55,10.11997461,Yes
28/12/2018,15:25:04,17.51675606,Yes
28/12/2018,15:25:09,16.06929302,Yes
28/12/2018,15:25:23,29.68525887,Yes
28/12/2018,15:25:40,15.23516178,Yes
28/12/2018,15:25:45,29.95103598,Yes
28/12/2018,15:26:17,21.20901346,Yes
28/12/2018,15:26:21,22.6360321,Yes
28/12/2018,15:27:54,13.8531208,Yes
28/12/2018,15:27:58,13.45649958,Yes
28/12/2018,15:28:48,27.99655199,Yes
28/12/2018,15:29:16,29.96330261,Yes
28/12/2018,15:32:00,20.31763792,Yes
28/12/2018,15:32:41,28.99423838,Yes
28/12/2018,15:34:16,23.44971895,Yes
28/12/2018,15:35:38,22.41114378,Yes
28/12/2018,15:35:57,29.99192476,Yes
28/12/2018,15:36:16,23.34340811,Yes
28/12/2018,15:36:28,29.31317091,Yes
28/12/2018,15:36:43,27.7839303,Yes
28/12/2018,15:36:47,24.00171757,Yes
28/12/2018,15:37:04,20.57932615,Yes
28/12/2018,15:37:19,28.8756609,Yes
28/12/2018,15:38:41,11.18308306,Yes
28/12/2018,15:39:11,24.07940626,Yes
28/12/2018,15:39:42,10.66379547,Yes
28/12/2018,15:41:39,27.92295218,Yes
28/12/2018,15:42:02,17.76617765,Yes
28/12/2018,15:42:42,15.55000544,Yes
28/12/2018,15:43:54,22.06767797,Yes
28/12/2018,15:43:58,16.35551453,Yes
28/12/2018,15:44:18,28.94517183,Yes
28/12/2018,15:44:23,26.79033279,Yes
28/12/2018,15:44:38,6.202828884,Yes
28/12/2018,15:45:21,20.46074867,Yes
28/12/2018,15:46:04,27.31370926,Yes
28/12/2018,15:47:48,25.90304613,Yes
28/12/2018,15:47:58,21.51976824,Yes
28/12/2018,15:48:40,29.98374701,Yes
28/12/2018,15:48:54,27.82073021,Yes
28/12/2018,15:49:43,26.53682232,Yes
28/12/2018,15:49:54,25.33060312,Yes
28/12/2018,15:51:05,29.51761484,Yes
28/12/2018,15:51:24,17.83568859,Yes
28/12/2018,15:52:44,26.22197866,Yes
28/12/2018,15:56:50,19.74928379,Yes
28/12/2018,15:57:16,29.41539288,Yes
28/12/2018,15:59:58,25.93166828,Yes
28/12/2018,16:02:27,23.48651886,Yes
28/12/2018,16:02:47,6.48496151,Yes
28/12/2018,16:04:14,18.45719814,Yes
28/12/2018,16:05:40,28.9329052,Yes
28/12/2018,16:06:37,15.96707106,Yes
28/12/2018,16:06:51,13.3379221,Yes
28/12/2018,16:07:28,19.26679611,Yes
28/12/2018,16:07:43,29.95921373,Yes
28/12/2018,16:08:09,29.49308157,Yes
28/12/2018,16:08:13,22.94678688,Yes
28/12/2018,16:08:19,26.08704567,Yes
28/12/2018,16:08:31,11.49383783,Yes
28/12/2018,16:08:47,27.8411746,Yes
28/12/2018,16:09:11,18.73524189,Yes
28/12/2018,16:09:53,24.59869385,Yes
28/12/2018,16:10:20,21.98998928,Yes
28/12/2018,16:11:00,19.76563931,Yes
28/12/2018,16:11:03,25.24064779,Yes
28/12/2018,16:11:05,24.36562777,Yes
28/12/2018,16:11:18,10.57792902,Yes
28/12/2018,16:11:22,12.78592348,Yes
28/12/2018,16:11:47,23.59691858,Yes
28/12/2018,16:13:05,25.28971434,Yes
28/12/2018,16:13:20,29.69343662,Yes
28/12/2018,16:13:55,29.411304,Yes
28/12/2018,16:15:53,26.72082186,Yes
28/12/2018,16:15:58,19.74110603,Yes
28/12/2018,16:17:34,24.44740534,Yes
28/12/2018,16:19:58,21.1435914,Yes
28/12/2018,16:20:49,15.7299161,Yes
28/12/2018,16:22:19,14.89578485,Yes
28/12/2018,16:22:55,13.25205564,Yes
28/12/2018,16:24:06,29.49717045,Yes
28/12/2018,16:26:54,21.6792345,Yes
28/12/2018,16:27:09,16.22058153,Yes
28/12/2018,16:27:16,23.38838577,Yes
28/12/2018,16:27:28,15.81169367,Yes
28/12/2018,16:27:56,16.62129164,Yes
28/12/2018,16:29:07,17.52902269,Yes
28/12/2018,16:29:11,29.51352596,Yes
28/12/2018,16:29:17,20.86963654,Yes
28/12/2018,16:29:29,28.83886099,Yes
28/12/2018,16:30:50,12.79001236,Yes
28/12/2018,16:31:41,19.67568398,Yes
28/12/2018,16:32:00,16.58449173,Yes
28/12/2018,16:33:44,24.76224899,Yes
28/12/2018,16:34:45,28.07424068,Yes
28/12/2018,16:36:00,29.54214811,Yes
28/12/2018,16:37:10,23.65416288,Yes
28/12/2018,16:38:02,28.45859528,Yes
28/12/2018,16:41:13,28.3195734,Yes
28/12/2018,16:42:29,29.87743616,Yes
28/12/2018,16:43:26,17.93382168,Yes
28/12/2018,16:44:07,11.08494997,Yes
28/12/2018,16:44:16,14.20067549,Yes
28/12/2018,16:44:45,7.625758648,Yes
28/12/2018,16:44:59,19.49577332,Yes
28/12/2018,16:45:23,22.12492228,Yes
28/12/2018,16:45:38,29.18641567,Yes
28/12/2018,16:46:24,8.946466446,Yes
28/12/2018,16:46:58,19.72066164,Yes
28/12/2018,16:48:50,28.45859528,Yes
28/12/2018,16:49:23,14.81809616,Yes
28/12/2018,16:49:27,25.49006939,Yes
28/12/2018,16:50:00,13.49329948,Yes
28/12/2018,16:50:28,26.59406662,Yes
28/12/2018,16:50:39,23.76047373,Yes
28/12/2018,16:51:16,9.543442726,Yes
28/12/2018,16:51:19,18.33862066,Yes
28/12/2018,16:51:31,22.66874313,Yes
28/12/2018,16:57:51,19.47532892,Yes
28/12/2018,16:58:55,23.19620848,Yes
28/12/2018,16:59:11,18.40404272,Yes
28/12/2018,17:02:58,13.81223202,Yes
28/12/2018,17:03:16,15.03071785,Yes
28/12/2018,17:05:02,16.17151499,Yes
28/12/2018,17:12:04,15.63587189,Yes
28/12/2018,17:12:21,21.74465656,Yes
28/12/2018,17:18:58,19.66750622,Yes
28/12/2018,17:34:58,15.93844891,Yes
28/12/2018,17:36:59,24.50873852,Yes
28/12/2018,17:37:18,16.81755781,Yes
28/12/2018,17:40:31,24.39833879,Yes
28/12/2018,17:42:31,27.61628628,Yes
28/12/2018,17:43:14,23.09398651,Yes
28/12/2018,17:44:09,19.25861835,Yes
28/12/2018,17:44:15,20.54661512,Yes
28/12/2018,17:44:20,25.51051378,Yes
28/12/2018,17:48:37,18.22822094,Yes
28/12/2018,17:50:58,19.7860837,Yes
28/12/2018,18:06:41,15.5949831,Yes
28/12/2018,18:10:11,29.9265027,Yes
28/12/2018,18:10:27,27.98428535,Yes
28/12/2018,18:18:07,17.71302223,Yes
28/12/2018,18:18:11,16.46591425,Yes
28/12/2018,18:21:58,19.69612837,Yes
28/12/2018,18:37:58,19.67568398,Yes
28/12/2018,18:38:50,23.64189625,Yes
28/12/2018,18:49:19,13.63232136,Yes
28/12/2018,18:49:22,20.30946016,Yes
28/12/2018,18:49:24,21.5851903,Yes
28/12/2018,18:49:26,24.36971664,Yes
28/12/2018,18:49:28,23.54376316,Yes
28/12/2018,18:53:58,15.96298218,Yes
28/12/2018,18:58:32,28.00881863,Yes
28/12/2018,19:09:58,19.81470585,Yes
28/12/2018,19:11:35,22.97540903,Yes
28/12/2018,19:25:58,25.29380322,Yes
28/12/2018,19:41:41,15.4804945,Yes
28/12/2018,19:51:46,14.78129625,Yes
28/12/2018,19:56:58,19.62252855,Yes
28/12/2018,20:12:58,19.72475052,Yes
28/12/2018,20:28:58,15.50502777,Yes
28/12/2018,20:29:51,15.68902731,Yes
28/12/2018,20:29:59,20.31763792,Yes
28/12/2018,20:30:42,15.33738375,Yes
28/12/2018,20:30:44,26.17291212,Yes
28/12/2018,20:30:48,14.24156427,Yes
28/12/2018,20:41:02,29.2968154,Yes
28/12/2018,20:44:58,17.09969044,Yes
28/12/2018,21:00:58,19.59799528,Yes
28/12/2018,21:09:33,18.44493151,Yes
28/12/2018,21:09:37,28.55263948,Yes
28/12/2018,21:09:39,26.6553998,Yes
28/12/2018,21:09:41,28.89610529,Yes
28/12/2018,21:09:43,23.69096279,Yes
28/12/2018,21:16:41,19.72475052,Yes
28/12/2018,21:31:58,17.22644567,Yes
28/12/2018,21:41:15,22.50518799,Yes
28/12/2018,21:47:58,15.66040516,Yes
28/12/2018,21:58:26,29.72614765,Yes
28/12/2018,22:03:58,29.37859297,Yes
28/12/2018,22:08:58,16.26964808,Yes
28/12/2018,22:09:04,16.84209108,Yes
28/12/2018,22:09:20,29.93468046,Yes
28/12/2018,22:10:12,-0.9199976921,Yes
28/12/2018,22:10:15,19.81470585,Yes
28/12/2018,22:10:19,22.45612144,Yes
28/12/2018,22:10:21,19.69203949,Yes
28/12/2018,22:10:22,18.95604134,Yes
28/12/2018,22:19:58,19.76155043,Yes
28/12/2018,22:21:20,21.21310234,Yes
28/12/2018,22:26:24,29.8324585,Yes
28/12/2018,22:28:05,27.25237608,Yes
28/12/2018,22:34:10,29.71796989,Yes
28/12/2018,22:34:32,17.95835495,Yes
28/12/2018,22:35:58,19.71657276,Yes
28/12/2018,22:51:41,19.66750622,Yes
28/12/2018,22:51:54,25.48598051,Yes
28/12/2018,22:56:18,19.88830566,Yes
28/12/2018,22:56:29,24.0139842,Yes
28/12/2018,22:56:41,25.49415827,Yes
28/12/2018,22:56:57,20.71834803,Yes
28/12/2018,23:02:03,13.27250004,Yes
28/12/2018,23:02:35,28.71619463,Yes
28/12/2018,23:06:58,19.74928379,Yes
28/12/2018,23:10:23,28.0333519,Yes
28/12/2018,23:10:34,21.5075016,Yes
28/12/2018,23:11:37,17.38182306,Yes
28/12/2018,23:11:48,28.19281816,Yes
28/12/2018,23:12:19,8.508956432,Yes
28/12/2018,23:13:04,29.95512486,Yes
28/12/2018,23:13:06,27.48135328,Yes
28/12/2018,23:13:46,20.61203718,Yes
28/12/2018,23:13:50,14.20067549,Yes
28/12/2018,23:14:31,29.87334728,Yes
28/12/2018,23:17:10,15.89756012,Yes
28/12/2018,23:18:24,8.578467369,Yes
28/12/2018,23:22:58,23.76047373,Yes
28/12/2018,23:25:33,29.5830369,Yes
28/12/2018,23:25:49,12.59783506,Yes
28/12/2018,23:31:11,21.92456722,Yes
28/12/2018,23:31:36,29.63619232,Yes
28/12/2018,23:38:58,22.70963192,Yes
28/12/2018,23:45:19,18.19959879,Yes
28/12/2018,23:46:52,25.42464733,Yes
28/12/2018,23:46:58,19.03781891,Yes
28/12/2018,23:47:01,24.23069477,Yes
28/12/2018,23:47:25,29.74250317,Yes
28/12/2018,23:47:31,29.63210344,Yes
28/12/2018,23:47:33,24.45967197,Yes
28/12/2018,23:47:42,16.6867137,Yes
28/12/2018,23:48:25,8.701133728,Yes
28/12/2018,23:48:38,16.12244844,Yes
28/12/2018,23:49:32,23.9567399,Yes
28/12/2018,23:49:53,21.49523497,Yes
28/12/2018,23:50:24,28.72846127,Yes
28/12/2018,23:50:58,17.80706644,Yes
28/12/2018,23:51:01,21.03319168,Yes
28/12/2018,23:52:09,10.54112911,Yes
28/12/2018,23:52:15,19.1155076,Yes
28/12/2018,23:54:58,19.66341734,Yes
28/12/2018,23:55:24,29.84063625,Yes
28/12/2018,23:56:05,16.83391333,Yes
28/12/2018,23:56:20,16.3596034,Yes
28/12/2018,23:56:26,25.26109219,Yes
28/12/2018,23:57:50,29.24365997,Yes
28/12/2018,23:58:32,20.68154812,Yes
29/12/2018,00:10:58,19.90466118,Yes
29/12/2018,00:16:18,29.82836962,Yes
29/12/2018,00:22:20,18.19142103,Yes
29/12/2018,00:23:21,29.9265027,Yes
29/12/2018,00:23:34,12.42201328,Yes
29/12/2018,00:26:40,15.45596123,Yes
29/12/2018,00:39:56,20.17043829,Yes
29/12/2018,00:40:00,21.6424346,Yes
29/12/2018,00:40:09,21.40119076,Yes
29/12/2018,00:40:32,17.29595661,Yes
29/12/2018,00:41:58,24.44740534,Yes
29/12/2018,00:56:52,28.31548452,Yes
